Report Year,"NYC Borough, Block and Lot (BBL)",City,Primary Property Type - Portfolio Manager-Calculated,Year Built,ENERGY STAR Score,Site Energy Use (kBtu),Weather Normalized Site Energy Use (kBtu),Total (Location-Based) GHG Emissions (Metric Tons CO2e),Property GFA - Self-Reported (ft²),Address 1
2022,1018190040,New York,Other - Public Services,1965,Not Available,Not Available,Not Available,0,4857,15 Reilly Blvd
2022,1018190040,New York,Non-Refrigerated Warehouse,1965,Not Available,Not Available,Not Available,0,5588,7 Cammarata Ave
2022,1018190040,New York,Other - Public Services,1965,Not Available,Not Available,Not Available,0,18359,4 Cammarata Ave
2022,1018190040,New York,Other - Public Services,1965,Not Available,Not Available,Not Available,0,10882,8 Cammarata Ave
2022,1018190040,New York,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",1965,Not Available,Not Available,Not Available,0,14730,20 Reilly Blvd
2022,1018190040,New York,Other - Public Services,1965,Not Available,Not Available,Not Available,0,4150,1 Higgins Ave
2022,1018190040,New York,Other - Public Services,1965,Not Available,Not Available,Not Available,0,4320,3 Higgins Ave
2022,1018190040,New York,Other - Public Services,1965,Not Available,Not Available,Not Available,0,4800,5 Higgins Ave
2022,1018190040,New York,Other - Public Services,1965,Not Available,Not Available,Not Available,0,6083,2 D'Auria St
2022,1018190040,New York,Other - Public Services,1965,Not Available,Not Available,Not Available,0,5400,2 Tepper Ave
2022,1018190040,New York,Other - Public Services,1965,Not Available,Not Available,Not Available,0,3380,16 Kaminsky Rd
2022,1018190040,New York,Other - Public Services,1965,Not Available,Not Available,Not Available,0,200,1 McGinty Circle
2022,1018200017,Manhattan,Multifamily Housing,1920,60,4660468,Not Available,270.1,51399,131 West 110 St
2022,1018207502,New York,Multifamily Housing,1920,Not Available,2363336.7,2368449,146,25955,125 Central Park North
2022,1018207503,New York,Multifamily Housing,2006,Not Available,15159413.3,14715312.3,991.1,110915,111 Central Park N
2022,1018210014,New York,Multifamily Housing,1914,100,784012.6,766779.4,61.6,51828,127 W 111th St
2022,1018210055,New York,Multifamily Housing,2006,93,2599251.8,Not Available,147.2,40762,132 West 112th Street
2022,1018210064,Manhattan,Multifamily Housing,1920,51,3635166.4,3737846.1,271.4,33192,1833 7th Avenue
2022,1018220012,Manhattan,Multifamily Housing,2018,100,452993.9,452993.9,38.3,30683,127 WEST 112 STREET
2022,1018220029,New York,Multifamily Housing,1920,18,7058508.9,7147578.5,412.2,70278,45 Lenox Ave
2022,1018230001,New York,Multifamily Housing,1915,99,2656746.6,2646632.1,155,50861,1855 7 Ave
2022,1018230018,New York,Multifamily Housing,1915,55,5847861.9,5927656.3,360.4,65048,60 St. Nicholas Avenue
2022,1018230042,NEW YORK,Multifamily Housing,1991,25,3187476.9,3251686,184.3,31020,112 WEST 114 STREET
2022,1018230058,New York,Multifamily Housing,1920,100,720002.1,709614.6,55.5,27141,124 West 114th Street
2022,1018230061,New York,Multifamily Housing,1925,2,5330711.6,5445070.1,303.1,31220,1871 Adam Clayton Powell Jr Boulevard
2022,1018240003,New York,Multifamily Housing,1900,100,1063704.9,1055153.6,82.7,50760,1885 7th Ave
2022,1018250043,New York,Multifamily Housing,2007,100,1440834,1462585.8,88.3,44203,116 W. 116th Street
2022,1018250045,Manhattan,Multifamily Housing,1920,4,6525345.5,6627608,379.3,43578,120 West 116th Street
2022,1018250051,New York,Worship Facility,1966,84,515455.8,523238.7,41.7,45200,132 West 116 Street
2022,1018250063,Manhattan,Multifamily Housing,1921,1,6749294.4,6854279.3,406,38392,1917 7th Avenue
2022,1018257501,New York,Multifamily Housing,2006,49,3556020.9,3586848.7,229.5,47645,106 West 116th Street
2022,1018260008,New York,Multifamily Housing,1915,36,8631661.1,8759054.2,512.2,86124,235 Central Park North
2022,1018267503,New York,Multifamily Housing,2016,64,5012506.3,5075703.5,364.1,124566,2040 Frederick Douglas Boulevard
2022,1018270036,New York,Multifamily Housing,1900,76,2135973.9,2040281.7,127,29269,200 W 112nd Street
2022,1018280015,New York,K-12 School,1938,60,10436256.9,10775658.6,636.5,105100,240 West 113th Street
2022,1018280034,New York,Multifamily Housing,1920,Not Available,5039811.9,5160129.3,290.4,43946,200 w 113th st
2022,1018300005;1018300006;1018300007;1018300008;1018300009;1018300010;1018300011;1018300012;1018300013;1018300014;1018300015;1018300016;1018300017;1018300018,MANHATTAN,Multifamily Housing,1977,100,40.9,40.9,0,391500,251 WEST 114TH STREET
2022,1018300019; 1018300047,New York,K-12 School,1930,39,17755352.6,18229381,1394.6,208925,215 West 114th Street
2022,1018310023,NEW YORK,Multifamily Housing,2017,73,1366114.8,1391318.9,95.1,27250,207 WEST 115 STREET
2022,1018310026,New York,Library,1908,Not Available,1185677.1,1206072.8,84.5,14080,203 West 115th St
2022,1018317502,New York,Multifamily Housing,2007,83,1825693.9,1852822,124.7,49200,247 West 115 Street
2022,1018320029,New York,Worship Facility,1903,92,108141.6,108623.5,8.2,33011,361 Central Park West
2022,1018327502,Manhattan,Multifamily Housing,1971,100,6757508.2,6527028.7,525,359602,65 W 96th Street
2022,1018337505,New York,Multifamily Housing,2007,3,11417711.3,11667339.7,764.4,92431,775 Columbus Avenue
2022,1018337506,New York,Multifamily Housing,2007,1,24883070.8,25248641.7,1766.3,232452,795 Columbus Avenue
2022,1018337507,New York,Multifamily Housing,2007,3,12808621.2,12743404.2,879.1,129297,805 Columbus Avenue
2022,1018360001;1018550001,MANHATTAN,Multifamily Housing,1965,100,26425603.8,26022147,2234,1393098,825 COLUMBUS AVENUE
2022,1018360001;1018550001,MANHATTAN,Multifamily Housing,1965,12,282957309.8,288240918.9,16957.5,2221782,825 COLUMBUS AVENUE
2022,1018360001;1018550001,MANHATTAN,Multifamily Housing,1965,26,265516152.4,271182808.9,15483,2221782,825 COLUMBUS AVENUE
2022,1018360031,New York,Multifamily Housing,1900,85,2230581.3,2281474.5,128.5,36000,407 Central Park West
2022,1018360047,New York,Multifamily Housing,1940,93,3715978.7,3806911.2,224.5,44160,10 Manhatttan ave
2022,1018380021,New York,Multifamily Housing,1937,98,1980968.5,1963135.1,125.5,42783,50 Manhattan Avenue
2022,1018390029,NYC,Multifamily Housing,1970,38,9351323.3,9633815.2,722.6,115776,435 Central Park West
2022,1018400003,New York,Multifamily Housing,1926,51,3544321.3,3609123.3,233.6,32981,77 W 104th St
2022,1018400035,Manhattan,Multifamily Housing,1900,100,1778070.7,1813924.1,135.1,36664,447-8 CENTRAL PARK WEST
2022,1018420029,NEW YORK,Multifamily Housing,1956,73,5668883,5635259.3,325.4,71216,461 CENTRAL PARK WEST
2022,1018420042,New York,Multifamily Housing,1950,Not Available,Not Available,Not Available,Not Available,72974,14-16 West 107 Street
2022,1018420042,New York,Multifamily Housing,1910,82,5061076,5162188,297.9,68200,14-18 West 107th Street
2022,1018420053,New York,Multifamily Housing,1940,100,360824,354325.2,28.9,25154,60-62 West 107th Street
2022,1018420053;1018420055;1018420057;1018420059,New York,Multifamily Housing,1940,78,7323996.3,7465090.6,430.9,100576,60-68 West 107th Street
2022,1018420055,New York,Multifamily Housing,1940,100,456781.3,447247,35.5,25154,64 West 107th Street
2022,1018420057,New York,Multifamily Housing,1940,7,4675426,4791214.2,258.3,25154,66 West  107th Street
2022,1018420059,New York,Multifamily Housing,1940,93,1830964.9,1874032.9,108.2,25150,68 West 107th Street
2022,1018430020,New York,Multifamily Housing,1984,66,6130707.4,6229090.8,366.8,75164,152-164 Manhattan Ave.
2022,1018430022,New York,Multifamily Housing,1905,14,4310159.9,4403336.8,253.5,41209,15 West 107th Street
2022,1018430055,New York,Multifamily Housing,1923,93,2087238.1,2129849.7,124.7,32388,62 W 108th St
2022,1018450014,New York,Multifamily Housing,1906,81,2384983.8,2369004,141.2,31596,350 West 110th Street
2022,1018460044,New York,Multifamily Housing,1900,96,2277447.4,2334544.7,136.7,37822,2053 Frederick Douglass Blvd
2022,1018470068,Bronx,Multifamily Housing,1920,28,6091439.2,6231255.9,354.5,58310,320 Manhattan Ave
2022,1018480031,New York,Multifamily Housing,1927,65,3067817.1,3131871.8,201.7,49750,350 Manhattan Ave
2022,1018490002,New York,Multifamily Housing,1901,100,675809.4,672147.3,50.9,53201,351 West 114th Street
2022,1018490002,New York,Multifamily Housing,1901,100,675809.4,672147.3,50.9,49721,351 west 114th st
2022,1018490002,New York,Multifamily Housing,1901,100,675782.1,668387.4,50.9,49721,351 West 144 Street
2022,1018500002,New York,K-12 School,1966,60,6758184.9,6954307.5,413.7,85280,123 Morningside Drive
2022,1018510005,New York,Multifamily Housing,1900,93,5928721.8,Not Available,352.5,102000,145 West 96th Street
2022,1018520049,New York,Urgent Care/Clinic/Other Outpatient,1959,Not Available,4361586.2,4451761.9,311.8,67255,160 West 100th St
2022,1018520049,New York,Urgent Care/Clinic/Other Outpatient,1959,Not Available,3518104.4,3608280.1,240.5,43877,160 West 100th St
2022,1018520049,New York,Library,1959,Not Available,843481.9,843481.9,71.3,20381,150 West 100th St
2022,1018520099,New York,K-12 School,1957,89,4402512.3,4595753.1,338.5,85750,163 West 97th Street
2022,1018527501,New York,Multifamily Housing,2007,24,58554372,58152728.5,4117.7,632743,808 Columbus Avenue
2022,1018527502,New York,Multifamily Housing,2008,18,15773694.9,Not Available,1095.4,149359,801 Amsterdam Avenue
2022,1018550005,New York,Police Station,1960,Not Available,4011068.2,4030856.7,306.7,44485,151 West 100th St
2022,1018550009,New York,K-12 School,1998,51,7782900.4,8009593.2,518.3,102100,140 West 102nd Street
2022,1018550050,New York,Hotel,1853,63,7261367.8,7368749,527.2,93500,891 Amsterdam Ave
2022,1018590001,New York,K-12 School,1960,78,5874621.3,6071597.9,359.3,94036,150 West 105th St
2022,1018590001,New York,K-12 School,1961,78,5837491.1,6033034,356.9,93680,150 West 105th St
2022,1018590001,New York,Other - Recreation,1960,Not Available,37130.2,38675.7,2.4,436,150 West 105th St
2022,1018590015,New York,Multifamily Housing,1950,100,1967981.7,1998733.2,117.1,30608,133 W 104th Street
2022,1018590039,New York,Multifamily Housing,1929,13,8284893.5,8098975.5,482.2,55590,120 West 105th St
2022,1018620011,New York,K-12 School,1950,98,6098753.5,6330654.8,451.2,136800,103 West 107th Street
2022,1018630029,New York,Multifamily Housing,1950,16,7618404.5,7737814.5,473.1,67535,980-994 Columbus Avenue
2022,1018630029,New York,Multifamily Housing,1985,2,7618404.5,7737806.7,473.1,67535,75 West 105th St
2022,1018640023,New York,Multifamily Housing,1930,27,3819329.7,3882793.7,224.3,31026,107 West 109th Street
2022,1018660001,New York,Hospital (General Medical & Surgical),1896,Not Available,42937437.5,42937437.5,3630,538428,1087-1097 Amsterdam
2022,1018660001; 1018670001; 1018850036; 1018670005,New York,Hospital (General Medical & Surgical),1896,41,275810122.3,279222644.2,17855.9,1065052,1111 Amsterdam Avenue
2022,1018670001,New York,Hospital (General Medical & Surgical),1896,28,168433201.2,171721370.6,8946.3,365206,1111 Amsterdam
2022,1018670005,New York,Hospital (General Medical & Surgical),1896,Not Available,Not Available,Not Available,0,1000,417 W 114 ST
2022,1018670009,New York,Medical Office,1910,100,652272,645589.9,55.1,41940,411 W 114th St
2022,1018670023,New York,Residence Hall/Dormitory,1920,90,3240570.5,3336579.2,181.8,47145,44 Morningside Dr
2022,1018670042,New York City,College/University,1996,Not Available,6155930.3,6155930.3,520.4,83132,1125 Amsterdam Avenue
2022,1018670042;1018670052;1018670054;1018670064;1018670070;1018670074;1018850037;1018850040;1018850043;1018850061;1018857501;1018860001;1018950032;1018960057;1019610001;1019610037;1019610039;1019610057;1019730001;1019900022;1019900025;1019900029;1019900044;1019900050,New York,College/University,1910,Not Available,3322612064,Not Available,213051.2,6895156,116 Street
2022,1018670046,New York,Residence Hall/Dormitory,1925,86,2235162.2,2312556.7,129.1,28386,419 West 115 St
2022,1018670049,New York,Residence Hall/Dormitory,1920,74,2609670.8,2681763.9,155.6,28386,415 West 115 St
2022,1018670052,New York,Residence Hall/Dormitory,1925,100,912237.6,907976,58.7,30594,411 West 115 St
2022,1018670054,New York,Residence Hall/Dormitory,1920,100,472918.5,472918.5,37.9,28608,403 West 115 St
2022,1018670064,New York,Residence Hall/Dormitory,1915,100,215833.6,212813,16.8,30292,404 West 116 St
2022,1018670070,New York,Residence Hall/Dormitory,1925,Not Available,239260,239260,20.2,56113,430 West 116 St
2022,1018670074,New York,Residence Hall/Dormitory,1950,98,1758979.7,1744163.9,128.3,57893,438 W 116th St
2022,1018700004,New York,Multifamily Housing,1926,93,9547155.2,9758675.6,563.2,178625,800 West End Ave
2022,1018700042,New York,Multifamily Housing,1925,66,2460062.3,2520780.3,143.1,26040,216 West 99th Street
2022,1018700043,New York,Multifamily Housing,1920,50,3379681.1,3465485.4,199.6,41104,2616 Broadway
2022,1018707501,New York,Multifamily Housing,1920,6,7245382.3,7408487.8,537.7,59780,243 West 98th Street
2022,1018707503,New York,Multifamily Housing,1912,9,4123313.2,4088363.7,315.4,35169,247 West 98th St
2022,1018710035,New York,Multifamily Housing,1950,Not Available,917251.7,917251.7,65.6,66873,814 Amsterdam Ave
2022,1018717503,NEW YORK,Multifamily Housing,1950,100,913051.7,913051.7,65.4,56047,814 AMSTERDAM AVENUE
2022,1018720001,New York,Worship Facility,1927,17,1028809.1,1028809.1,85.7,28000,251 West 100th St
2022,1018720029,MANHATTAN,Multifamily Housing,1965,100,0,0,0,159080,830 AMSTERDAM AVENUE
2022,1018720037,New York,Parking,1927,Not Available,595714.7,598664.3,50.4,49089,204 W 101st St
2022,1018720054,Manhattan,Multifamily Housing,1910,40,7121851.6,7119982.1,459,36730,2651 Broadway
2022,1018730001,Manhattan,Multifamily Housing,1910,86,3583558.1,3681874.7,211.3,54950,840 West End Ave.
2022,1018730009;1018750005;1018750009;1018750057,MANHATTAN,Multifamily Housing,1964,6,12623761.7,Not Available,754.1,97100,241 WEST 101ST STREET
2022,1018730020,New York,Multifamily Housing,1907,37,8569405.8,8777343.3,525.5,95400,215 West 101 St
2022,1018730024,New York,Hotel,1925,51,4928128.9,5007887.4,286.1,29640,11 w 101 st
2022,1018730027,New York,Parking,1931,Not Available,447238.2,449492.1,37.8,58910,205 West 101st Street
2022,1018730052,New York,Multifamily Housing,1920,48,5705236.3,5817119.9,346,61400,240 West 102nd Street
2022,1018740029,MANHATTAN,Multifamily Housing,1965,1,31805896.2,Not Available,1913.7,150080,868 AMSTERDAM AVENUE
2022,1018750001,NEW YORK,Multifamily Housing,1950,100,1483339.4,1452475,118.9,100931,884 WEST END AVENUE
2022,1018750010,New York,Multifamily Housing,1943,4,5050309.2,5018413.5,318,35600,2701 Broadway
2022,1018750029,New York,Multifamily Housing,1900,3,6817466.2,6775058.7,482.5,42126,203 West 103rd Street
2022,1018750053,New York,Multifamily Housing,1943,1,4038036.9,4116273.6,243.7,25270,2709 Broadway
2022,1018757501,New York,Multifamily Housing,1900,72,11644171.7,11860923.2,786.4,132201,2700 Broadway
2022,1018760020,New York,Other - Lodging/Residential,1923,Not Available,9879167.3,10295616.5,560.9,102275,2724 Broadway
2022,1018770018,New York,Multifamily Housing,1925,98,2880138.8,2949939.1,168.8,49364,229 West 105th Street
2022,1018770025,New York,Multifamily Housing,1925,71,2598168.8,2591526.1,195.7,33750,215 West 105th Street
2022,1018770031,New York,Multifamily Housing,1925,21,4890392.7,4960977.6,283.9,35300,920 Amsterdam Avenue
2022,1018770037,New York,Multifamily Housing,1973,100,314099.9,305025.7,24.9,18930,206 West 106th Street
2022,1018770039,New York,Multifamily Housing,1973,15,4841987.4,4978016.3,270.6,31476,206 West 106th Street
2022,1018770039;1018770037,New York,Multifamily Housing,1973,65,5156087.3,5367773.3,295.5,50406,206 West 106th Street
2022,1018790036,New York,Multifamily Housing,1930,77,7429117.9,7634885.7,440.2,108027,200 West 108
2022,1018800013,New York,K-12 School,1925,73,9512214.8,9838825.7,572.5,144125,234 West 109th Street
2022,1018810003,New York,Mixed Use Property,1900,Not Available,5115473.2,5062944.2,319,166489,2828 Broadway
2022,1018810029,New York,Multifamily Housing,1920,11,4537022.4,4647838,272.8,28944,992 Amsterdam Ave
2022,1018810029 ; 1018810032,New York,Multifamily Housing,1912,59,4737043.2,4855622.4,288.7,45576,992-998 Amsterdam Ave
2022,1018810032,New York,Multifamily Housing,1912,100,200020.8,193686.8,15.9,16632,998 Amsterdam Ave
2022,1018810054,New York,Residence Hall/Dormitory,1929,82,2239741.5,2304529.9,140,30753,544 West 110 St
2022,1018817501,New York,Multifamily Housing,1911,73,9344044.7,9597591.2,536.3,107102,504 West 110th Street
2022,1018817503,New York,Multifamily Housing,1911,44,4966936.9,5085009.6,287,50867,514 West 110th Street
2022,1018820042,New York,Residence Hall/Dormitory,1925,1,15918803.7,15916173.2,847,42276,518 West 111 St
2022,1018820058,New York,Multifamily Housing,1910,88,3012004.7,3110364.4,176.4,47020,536 West 111th Street
2022,1018830011,New York,Residence Hall/Dormitory,1925,75,3082394.2,3182313.6,173.2,29736,535 West 111 St
2022,1018830014,New York,Residence Hall/Dormitory,1920,100,569915.7,559318.4,45.3,41832,529 West 111 St
2022,1018830018,New York,Residence Hall/Dormitory,1903,100,672484.2,658542.8,54.6,40746,521 West 111 St
2022,1018830022,Manhattan,Multifamily Housing,1925,56,2503368.4,2575102.9,143.7,28415,515 West 111 Street
2022,1018830030,New York,Multifamily Housing,1915,82,1797931,1852942.7,103.9,27820,1046 Amsterdam Ave
2022,1018830059,NEW YORK,Multifamily Housing,1950,Not Available,8875035.6,8930652.7,547.6,132810,542 WEST 112TH STREET
2022,1018840001,New York,College/University,1950,Not Available,7416023.6,7416023.6,455,54249,545 West 112th street
2022,1018840006,New York,Residence Hall/Dormitory,1920,86,3431338.8,3571485.6,191.4,43182,539 West 112 St
2022,1018840011,New York,Multifamily Housing,1909,97,4146646.4,4246049.6,241,75569,533 West 112th Street
2022,1018840015,New York,Residence Hall/Dormitory,1910,86,3927897.5,4039886.3,228.3,54567,523 West 112th Street
2022,1018840018,New York,Residence Hall/Dormitory,1920,86,3808913.9,3961126,214.8,47731,521 West 112 St
2022,1018840021,New York,Residence Hall/Dormitory,1925,100,339312.1,339312.1,27.2,27534,511 West 112 St
2022,1018840029,Manhattan,Residential Care Facility,1976,Not Available,25521720.7,25814867,1644.3,125992,1060 Amsterdam Ave
2022,1018840043,New York,Residence Hall/Dormitory,1910,100,783022.9,777565.6,53.7,39728,526 West 113 St
2022,1018840046,New York,Residence Hall/Dormitory,1910,100,325447.8,317647.1,26.5,32056,530 West 113 St
2022,1018840048,New York,Multifamily Housing,1909,100,806627.9,793749.5,60,56780,536 West 113th Street
2022,1018840061,New York,Residence Hall/Dormitory,1900,51,10627965.2,10972251.3,643.7,92038,562 West 113th Street
2022,1018850007,New York City,Residence Hall/Dormitory,1975,48,4463643.9,4605333.3,261.6,43641,549 West 113th
2022,1018850011,New York,Residence Hall/Dormitory,1925,100,373620.7,372354.1,29.9,42840,541 West 113 St
2022,1018850015,New York,Residence Hall/Dormitory,1915,100,795567.8,795567.8,54.1,28240,535 West 113 St
2022,1018850024,New York,Residence Hall/Dormitory,1910,100,763315.3,747390.6,57.7,42608,511 West 113 St
2022,1018850027,New York,Residence Hall/Dormitory,1910,100,341585.6,338270.5,28.9,28160,507 West 113 St
2022,1018850029,New York,Multifamily Housing,1932,100,2021561.6,2002540.7,152,89365,501 W 113th Street
2022,1018850037,New York City,Residence Hall/Dormitory,1898,100,681722.9,681722.9,55.1,48608,508 West 114th Street
2022,1018850040,New York,Multifamily Housing,1908,100,1480373.9,1480373.9,94.5,42352,514 West 114th Street
2022,1018850043,New York City,Residence Hall/Dormitory,1908,100,869024.1,856690.3,62.7,42128,520 West 114th Street
2022,1018850061,New York City,Residence Hall/Dormitory,1898,93,1921279.7,1923076,160.1,72109,566 West 114th Street
2022,1018857501,New York City,Residence Hall/Dormitory,1924,Not Available,4968958,4968958,420.1,144818,2900 Broadway
2022,1018860001,New York City,College/University,1999,Not Available,38294352.8,38222927.2,2661.2,250586,2920 Broadway
2022,1018860001,New York City,College/University,1934,Not Available,60165329.8,59640706.6,4063.5,646390,535 West 114th Street
2022,1018860001,New York City,Residence Hall/Dormitory,1908,95,4519353.8,4519353.8,339.4,155609,545 West 114th Street
2022,1018860001,New York City,Residence Hall/Dormitory,1924,91,2364001.4,2364001.4,199.9,79951,1124 Amsterdam Avenue
2022,1018860001,New York City,Residence Hall/Dormitory,1907,9,14978500,14978500,1071.7,87639,1130 Amsterdam Avenue
2022,1018860001,New York City,Residence Hall/Dormitory,1924,94,2091589.1,2091589.1,176.8,78464,1116 Amsterdam Avenue
2022,1018860001,New York City,College/University,1925,Not Available,4880677.8,4880677.8,412.6,77271,2940 Broadway
2022,1018860001,New York City,College/University,1925,Not Available,14652235.7,14433832,1020.7,104560,2950 Broadway
2022,1018860001,New York City,College/University,1924,Not Available,12460634.1,12693132.4,896.6,105413,2960 Broadway
2022,1018860001,New York City,Residence Hall/Dormitory,1935,62,7971897.5,7971897.5,673.9,148292,511 West 114th Street
2022,1018870022,Manhattan,Multifamily Housing,1925,93,6736957.2,6904371.2,391.4,103552,755 West End Avenue
2022,1018880053,New York,Multifamily Housing,1920,76,3318071.8,Not Available,193.8,47851,317 West 99th Street
2022,1018880063,New York,Multifamily Housing,1920,64,3545748.7,Not Available,209.5,48099,309 West 99th Street
2022,1018900001,New York,Multifamily Housing,1923,95,11098079.9,11365713.7,646.4,204525,300 Riverside Drive
2022,1018900028,New York,Multifamily Housing,1964,70,4642004,4785626.6,278.6,63550,308 West 103rd Street
2022,1018900061,Manhattan,Multifamily Housing,1912,98,5642600.4,5768161.2,425.4,100120,895 West End Avenue
2022,1018900064,New York,Multifamily Housing,1920,97,2573578.3,Not Available,150.7,56555,308 West104
2022,1018910026,New York,Multifamily Housing,1923,81,8693353,8910753.7,512.7,118591,915 West End Avenue
2022,1018910057,New York,Multifamily Housing,1966,48,3751436,3834057.9,212.9,29792,300 West 106 Street
2022,1018920019,New York,Multifamily Housing,1925,53,2853858.3,2943358.5,159.7,33684,955 West End Avenue
2022,1018930003,New York,Multifamily Housing,1982,100,8247280.6,8551993.6,484.9,107890,362 Riverside Drive
2022,1018930025,New York,Multifamily Housing,1920,89,7061345.5,7310626,531.8,58370,312 West 109th Street
2022,1018940043,New York,Multifamily Housing,1908,72,2300140.6,2363075.5,132.3,28224,603 West 111 Street
2022,1018950001,New York,Multifamily Housing,1920,100,985502.5,967925.7,79,84210,400 Riverside Drive
2022,1018950008,New York,Multifamily Housing,1924,Not Available,0,0,0,37686,611 West 112th Street
2022,1018950016,New York,Multifamily Housing,1939,Not Available,5503156.4,5730066.1,303.2,54643,601 West 112th
2022,1018950023,New York,Residence Hall/Dormitory,1910,100,1994378.7,1994378.7,106.1,88332,600 West 113th Street
2022,1018950032,New York,College/University,1900,Not Available,6927643.4,6927643.4,427.3,54203,622 West 113th Street
2022,1018950039,New York,Multifamily Housing,1968,87,7339096.5,7566632.6,420,105355,410 Riverside Drive
2022,1018950052,New York,Residence Hall/Dormitory,1910,100,851482.5,821150.2,61.8,40816,605 West 113 St
2022,1018950055,New York,Multifamily Housing,1909,Not Available,2568823.4,2555741.7,205.2,188572,601 West 113th
2022,1018950072,New York,Residence Hall/Dormitory,1905,76,2810146,2912180.3,170.6,31862,628 West 114 St
2022,1018960009,New York,K-12 School,1967,50,3945974,3945974,313,100000,619 West 114th Street
2022,1018960028,New York,Residence Hall/Dormitory,1925,91,1739035.4,1803797.6,99.8,26754,604 West 115 St
2022,1018960032,New York,Residence Hall/Dormitory,1911,82,2707530.2,2817088,152.1,29988,610 West 115 St
2022,1018960034,New York,College/University,1905,Not Available,2068465.9,2068465.9,174.9,34271,612 West 115 St
2022,1018960047,New York,Residence Hall/Dormitory,1900,100,864825.6,864825.6,67.2,68096,431 Riverside Drive
2022,1018960053,New York,Residence Hall/Dormitory,1909,74,2843512.2,2932381.1,157.4,27152,629 West 115 St
2022,1018960057,New York City,Residence Hall/Dormitory,1988,84,4349506.6,4251552.1,365.8,116827,609 West 115th Street
2022,1018960065,New York,Multifamily Housing,1911,89,8368417.5,8668946.2,468.6,118615,601 West 115th  Street
2022,1018960074,New York,Multifamily Housing,1907,99,3277286.1,3380438.5,190.1,63480,606 West 116th  Street
2022,1018960077,New York,Residence Hall/Dormitory,1908,87,2932686.7,3045946.9,165.9,38760,610 West 116 St
2022,1018960087,New York,Multifamily Housing,1968,87,4338025,4468422.8,244.8,61819,435 Riverside Drive
2022,1019010001,New York,Multifamily Housing,1920,79,13094388.5,13516584.1,770.1,228312,1921 7 Ave
2022,1019010029,New York,Multifamily Housing,1920,27,3837063.3,3939758.8,247.9,51072,101 West 116th Street
2022,1019017501,New York,Multifamily Housing,2003,83,3831363.4,3933738.7,247.6,96482,106 West 117 St
2022,1019037503,New York,Multifamily Housing,1900,25,4476604.9,4534256.8,273.6,46437,159 W 118 ST
2022,1019040061,New York,Multifamily Housing,1910,32,3297576.6,3297576.6,198.4,38995,1995 Adam Clayton Powell Jr Blvd
2022,1019060011,New York,K-12 School,1958,94,3466507.1,3539130.3,274.7,94425,134 West 122nd Street
2022,1019080060,New York,Multifamily Housing,1987,98,6845327.9,6845327.9,512.3,203119,160 W 24th St
2022,1019087504,New York,Multifamily Housing,2008,76,2491712.8,2469679.4,161.1,44114,117 West 123rd Street
2022,1019090001,New York,Worship Facility,1910,8,3965935.5,4087839.4,266.2,42342,2081 Adam Clayton Powell Jr Blvd.
2022,1019090022,New York,Medical Office,2003,78,1974137.9,1981066.1,143.4,28890,119 West 124th Street
2022,1019097501,New York,Office,1950,98,1562607.5,1562607.5,128.6,96743,114 West 125th Street
2022,1019100002,New York,Parking,1980,Not Available,2094761.3,2114094,177.1,117000,121 W 125th St.
2022,1019110043,New York,Other - Lodging/Residential,1910,Not Available,6536907.3,6760993.2,389,63750,Classified HRA location
2022,1019120012,New York,Office,1938,87,11717285.3,12181322.4,689.6,164175,127 West 127th St
2022,1019157501,Manhattan,Multifamily Housing,2018,100,4234700.9,4234700.9,266.3,100412,407 Lenox Avenue
2022,1019167503,NEW YORK,Multifamily Housing,1950,85,15872610.3,15872610.3,882.8,140145,2239 ADAM CLAYTON POWELL JR BOULEVARD
2022,1019190006,New York,K-12 School,1957,70,8275959,8423809.1,635.4,102175,175 West 134th Street
2022,1019190026,New York,Multifamily Housing,1950,65,13227409.4,13550803.7,795,168769,485 Lenox Avenue
2022,1019190053,New York City,Mixed Use Property,1931,Not Available,12345681.4,12345681.4,931.1,70545,180 West 135th St
2022,1019200026,New York,Library,1905,Not Available,8985010.5,9176102.7,598.5,62710,103 West 135th St
2022,1019200026,New York,Library,1941,Not Available,5876160,6129557.3,335.7,23345,104 West 136th St
2022,1019200026,New York,Library,1905,Not Available,3108850.5,3064305.7,262.8,39365,103 West 135th St
2022,1019200029,New York,Library,1941,Not Available,1369740.6,1369740.6,115.8,69924,515 Malcolm X Blvd
2022,1019220041,MANHATTAN,Multifamily Housing,1965,100,0,0,0,86500,131 SAINT NICHOLAS AVENUE
2022,1019230053,New York,Urgent Care/Clinic/Other Outpatient,1958,Not Available,1825281.9,1804076.1,150,12240,264 West 118th St
2022,1019237501,New York,Multifamily Housing,1892,68,3733847.3,3777818.3,244.3,87400,257 West 117th Street
2022,1019250015,MANHATTAN,Multifamily Housing,1977,44,3570494.6,3664852.3,206.9,32550,182 SAINT NICHOLAS AVENUE
2022,1019250019,New York,K-12 School,1905,76,8652479.2,8903468.6,656.4,110480,212 West 120th Street
2022,1019250036,New York,Multifamily Housing,1950,Not Available,Not Available,Not Available,0,56368,1990 ADAM CLAYTON POWELL BOULEVARD
2022,1019250036,New York,Multifamily Housing,1910,34,4570537.9,4671522.5,272.5,52580,1990 Adam Clayton Powell Jr Blvd
